company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier,premium_flag,cocoa_category,brand_avg_rating,brand_tier,origin_avg_rating,origin_score,premium_origin_flag,rating_segment,company_region,cluster,cluster_label
Madecasse (Cinagra),Madagascar,284,2008,Madagascar,4.0,Trinitario,Madagascar,63.0,False,False,True,Medium (60-75%),3.6875,Elite,3.2655172413793103,63.3,True,Outstanding,Africa,1,Mass Market
Madecasse (Cinagra),Madagascar,288,2008,Madagascar,3.5,Trinitario,Madagascar,75.0,False,False,True,Medium (60-75%),3.6875,Elite,3.2655172413793103,63.3,True,Good,Africa,1,Mass Market
Madre,Guadalcanal,1940,2017,USA,3.5,,Solomon Islands,73.0,False,False,True,Medium (60-75%),3.022727272727273,Standard,3.4375,71.9,True,Good,North America,0,Premium
Madre,Puerto Rico,1085,2013,USA,2.75,,Puerto Rico,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,2.5,25.0,False,Average,North America,0,Premium
Madre,Brazil,1085,2013,USA,3.5,,Brazil,70.0,False,False,True,Medium (60-75%),3.022727272727273,Standard,3.284482758620689,64.2,True,Good,North America,0,Premium
Madre,"Choobua, Kona",1089,2013,USA,2.75,,Hawaii,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Average,North America,0,Premium
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,USA,2.75,,Mexico,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.0083333333333333,50.4,False,Average,North America,0,Premium
Madre,"Hamakua Coast, Kokoleka",991,2012,USA,3.25,,Hawaii,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Good,North America,0,Premium
Madre,"Criollo, Hawaii",995,2012,USA,3.25,Criollo,Hawaii,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Good,North America,0,Premium
Madre,Kaua'I,995,2012,USA,3.5,,Hawaii,70.0,False,False,True,Medium (60-75%),3.022727272727273,Standard,3.2142857142857144,60.7,False,Good,North America,0,Premium
Madre,Dominican,672,2011,USA,2.5,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.2063253012048194,60.3,False,Below Average,North America,2,Experimental
Madre,Upala,693,2011,USA,2.75,,Costa Rica,70.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.1447368421052637,57.2,False,Average,North America,1,Mass Market
Madre,"Chiapas, Triple Cacao",607,2010,USA,2.75,,Mexico,72.0,False,False,False,Medium (60-75%),3.022727272727273,Standard,3.0083333333333333,50.4,False,Average,North America,2,Experimental
Maglio,Africa,300,2008,Italy,2.0,,Tanzania,75.0,False,False,False,Medium (60-75%),3.0,Standard,3.2058823529411766,60.3,False,Below Average,Europe,2,Experimental
Maglio,Ecuador,308,2008,Italy,3.0,Forastero (Nacional),Ecuador,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.134715025906736,56.7,False,Average,Europe,1,Mass Market
Maglio,Cuba,308,2008,Italy,3.25,Criollo,Cuba,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.25,62.5,True,Good,Europe,1,Mass Market
Maglio,Santo Domingo,308,2008,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,70.0,False,False,True,Medium (60-75%),3.0,Standard,3.2063253012048194,60.3,False,Outstanding,Europe,1,Mass Market
Majani,Ecuador,531,2010,Italy,2.0,,Ecuador,70.0,False,False,False,Medium (60-75%),2.0,Low-Rated,3.134715025906736,56.7,False,Below Average,Europe,2,Experimental
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,Madagascar,2.75,Trinitario,Madagascar,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.2655172413793103,63.3,True,Average,Africa,1,Mass Market
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,Madagascar,3.5,Trinitario,Madagascar,73.0,False,False,True,Medium (60-75%),3.125,Standard,3.2655172413793103,63.3,True,Good,Africa,1,Mass Market
Malagos,"Davao, Mt. Talamo Foothills",1121,2013,Philippines,3.5,Trinitario,Philippines,65.0,False,False,True,Medium (60-75%),3.5,Elite,3.0,50.0,False,Good,Asia-Pacific,0,Premium
Malie Kai (Guittard),"O'Ahu, N. Shore, Waialua Estate W/ Nibs",502,2010,USA,3.5,,Hawaii,55.0,False,False,True,Low (<60%),3.125,Standard,3.2142857142857144,60.7,False,Good,North America,1,Mass Market
Malie Kai (Guittard),"O'Ahu, N. Shore, Waialua Estate",311,2009,USA,2.75,Blend,Hawaii,55.0,False,False,False,Low (<60%),3.125,Standard,3.2142857142857144,60.7,False,Average,North America,1,Mass Market
Malmo,Chuao,1856,2016,Sweden,3.0,,Venezuela,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.2453271028037385,62.3,True,Average,Europe,0,Premium
Mana,Ecuador,1446,2015,USA,2.5,,Ecuador,74.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.134715025906736,56.7,False,Below Average,North America,2,Experimental
Mana,Peru,1219,2014,USA,2.5,,Peru,74.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.137878787878788,56.9,False,Below Average,North America,2,Experimental
Mana,Venezuela,1219,2014,USA,2.75,,Venezuela,74.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Mana,Conacado,821,2012,USA,3.75,,Dominican Republic,74.0,False,False,True,Medium (60-75%),2.875,Low-Rated,3.2063253012048194,60.3,False,Outstanding,North America,0,Premium
Manifesto Cacao,Colombia,1331,2014,Colombia,2.75,,Colombia,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.225,61.3,False,Average,South America,0,Premium
Manoa,Markham Valley,1522,2015,USA,3.5,,Papua New Guinea,72.0,False,False,True,Medium (60-75%),3.321428571428572,Standard,3.2916666666666665,64.6,True,Good,North America,0,Premium
Manoa,Coto Brus,1522,2015,USA,3.75,,Costa Rica,72.0,False,False,True,Medium (60-75%),3.321428571428572,Standard,3.1447368421052637,57.2,False,Outstanding,North America,0,Premium
Manoa,"Waiahole, O'Ahu",1089,2013,USA,3.75,,Hawaii,72.0,False,False,True,Medium (60-75%),3.321428571428572,Standard,3.2142857142857144,60.7,False,Outstanding,North America,0,Premium
Manoa,"Liberia, #174",1003,2012,USA,3.25,,Liberia,72.0,False,False,False,Medium (60-75%),3.321428571428572,Standard,3.083333333333333,54.2,False,Good,North America,0,Premium
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,USA,2.75,,Hawaii,72.0,False,False,False,Medium (60-75%),3.321428571428572,Standard,3.2142857142857144,60.7,False,Average,North America,2,Experimental
Manoa,Piura,1007,2012,USA,3.0,,Peru,72.0,False,False,False,Medium (60-75%),3.321428571428572,Standard,3.137878787878788,56.9,False,Average,North America,0,Premium
Manoa,"Oahu, Winward, #151, Maunawili District",1007,2012,USA,3.25,,Hawaii,72.0,False,False,False,Medium (60-75%),3.321428571428572,Standard,3.2142857142857144,60.7,False,Good,North America,0,Premium
Manufaktura Czekolady,Johe,1844,2016,Poland,3.75,,Nicaragua,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.2,60.0,False,Outstanding,Europe,0,Premium
Manufaktura Czekolady,Peru,1848,2016,Poland,3.5,,Peru,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.137878787878788,56.9,False,Good,Europe,0,Premium
Manufaktura Czekolady,Porcelana,1255,2014,Poland,3.75,Criollo,Venezuela,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.2453271028037385,62.3,True,Outstanding,Europe,0,Premium
Manufaktura Czekolady,Kolumbia,1279,2014,Poland,3.5,,Colombia,85.0,False,False,True,High (>75%),3.5,Elite,3.225,61.3,False,Good,Europe,2,Experimental
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,Poland,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.5,Elite,3.2063253012048194,60.3,False,Good,Europe,0,Premium
Manufaktura Czekolady,Grand Cru Ghana,871,2012,Poland,3.5,Forastero,Ghana,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.090909090909091,54.5,False,Good,Europe,0,Premium
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,Poland,3.25,,Ecuador,70.0,False,False,False,Medium (60-75%),3.5,Elite,3.134715025906736,56.7,False,Good,Europe,0,Premium
Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,USA,3.25,Trinitario,Vietnam,75.0,False,False,False,Medium (60-75%),3.275,Standard,3.3157894736842106,65.8,True,Good,North America,0,Premium
Map Chocolate,"Roig, 2014",1474,2015,USA,3.5,"Criollo, Trinitario",Dominican Republic,70.0,False,False,True,Medium (60-75%),3.275,Standard,3.2063253012048194,60.3,False,Good,North America,0,Premium
Map Chocolate,"Maranon, 2014",1474,2015,USA,3.5,Forastero (Nacional),Peru,62.0,False,False,True,Medium (60-75%),3.275,Standard,3.137878787878788,56.9,False,Good,North America,0,Premium
Map Chocolate,Ecuador,1478,2015,USA,3.5,Trinitario,Ecuador,70.0,False,False,True,Medium (60-75%),3.275,Standard,3.134715025906736,56.7,False,Good,North America,0,Premium
Map Chocolate,"San Juan Estate, Cherry Blossoms At Night",1606,2015,USA,2.75,Trinitario,Trinidad,70.0,False,False,False,Medium (60-75%),3.275,Standard,3.2045454545454546,60.2,False,Average,North America,0,Premium
Map Chocolate,"A Case Of The Xerces Blues, Triple Roast",1606,2015,USA,3.5,,Nicaragua,70.0,False,False,True,Medium (60-75%),3.275,Standard,3.2,60.0,False,Good,North America,0,Premium
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,USA,3.5,Criollo,Peru,68.0,False,False,True,Medium (60-75%),3.275,Standard,3.137878787878788,56.9,False,Good,North America,0,Premium
Map Chocolate,Colombia,1610,2015,USA,2.75,,Colombia,75.0,False,False,False,Medium (60-75%),3.275,Standard,3.225,61.3,False,Average,North America,2,Experimental
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,USA,3.0,,Tanzania,72.0,False,False,False,Medium (60-75%),3.275,Standard,3.2058823529411766,60.3,False,Average,North America,0,Premium
Map Chocolate,Le Chocolat Chaud,1634,2015,USA,3.5,,Honduras,78.0,False,False,True,High (>75%),3.275,Standard,3.35,67.5,True,Good,North America,0,Premium
Marana,Piura,1872,2016,Peru,3.0,,Peru,70.0,False,False,False,Medium (60-75%),2.9166666666666665,Low-Rated,3.137878787878788,56.9,False,Average,South America,0,Premium
Marana,Cusco,1884,2016,Peru,2.75,,Peru,70.0,False,False,False,Medium (60-75%),2.9166666666666665,Low-Rated,3.137878787878788,56.9,False,Average,South America,0,Premium
Marana,San Martin,1884,2016,Peru,3.0,,Peru,70.0,False,False,False,Medium (60-75%),2.9166666666666665,Low-Rated,3.137878787878788,56.9,False,Average,South America,0,Premium
Marigold'S Finest,Cacao Nib Crunch,1808,2016,Canada,3.25,,,75.0,False,False,False,Medium (60-75%),3.25,Standard,,,False,Good,North America,0,Premium
Marou,"Tan Phu Dong Island, Heart Of Darkness",1650,2015,Vietnam,3.25,Trinitario,Vietnam,85.0,False,False,False,High (>75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,2,Experimental
Marou,Ben Tre,1650,2015,Vietnam,3.5,Trinitario,Vietnam,68.0,False,False,True,Medium (60-75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,0,Premium
Marou,"Dak Lak, Batch 2451",1650,2015,Vietnam,3.75,Trinitario,Vietnam,70.0,False,False,True,Medium (60-75%),3.45,Elite,3.3157894736842106,65.8,True,Outstanding,Asia-Pacific,0,Premium
Marou,"Tan Phu Dong, Treasure Island",1149,2013,Vietnam,3.5,Trinitario,Vietnam,75.0,False,False,True,Medium (60-75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,0,Premium
Marou,Ba Ria,845,2012,Vietnam,3.5,Trinitario,Vietnam,76.0,False,False,True,High (>75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,0,Premium
Marou,Dong Nai,845,2012,Vietnam,3.5,Trinitario,Vietnam,72.0,False,False,True,Medium (60-75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,0,Premium
Marou,"Tien Giang, Gao Co-Op",845,2012,Vietnam,3.5,Trinitario,Vietnam,70.0,False,False,True,Medium (60-75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,0,Premium
Marou,Ben Tre,849,2012,Vietnam,3.5,Trinitario,Vietnam,78.0,False,False,True,High (>75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,0,Premium
Marou,Tien Giang,895,2012,Vietnam,3.0,Trinitario,Vietnam,80.0,False,False,False,High (>75%),3.45,Elite,3.3157894736842106,65.8,True,Average,Asia-Pacific,2,Experimental
Marou,Lam Dong,955,2012,Vietnam,3.5,Trinitario,Vietnam,74.0,False,False,True,Medium (60-75%),3.45,Elite,3.3157894736842106,65.8,True,Good,Asia-Pacific,0,Premium
Mars,"Matina 1-6, Prototype",537,2010,USA,3.0,,Costa Rica,65.0,False,False,False,Medium (60-75%),3.1875,Standard,3.1447368421052637,57.2,False,Average,North America,1,Mass Market
Mars,Ivory Coast,544,2010,USA,3.0,,Cote D Ivoire,65.0,False,False,False,Medium (60-75%),3.1875,Standard,2.8,40.0,False,Average,North America,1,Mass Market
Mars,Nigeria,544,2010,USA,3.25,,Nigeria,65.0,False,False,False,Medium (60-75%),3.1875,Standard,3.25,62.5,True,Good,North America,1,Mass Market
Mars,"Ghana, Prototype",544,2010,USA,3.5,Forastero,Ghana,65.0,False,False,True,Medium (60-75%),3.1875,Standard,3.090909090909091,54.5,False,Good,North America,1,Mass Market
Marsatta,Dominican Republic,1189,2013,USA,2.25,,Dominican Republic,74.0,False,False,False,Medium (60-75%),2.375,Low-Rated,3.2063253012048194,60.3,False,Below Average,North America,2,Experimental
Marsatta,Dominican Republic,1189,2013,USA,2.5,,Dominican Republic,89.0,False,False,False,High (>75%),2.375,Low-Rated,3.2063253012048194,60.3,False,Below Average,North America,2,Experimental
Martin Mayer,Alto Beni,1836,2016,Austria,2.75,,Bolivia,76.0,False,False,False,High (>75%),3.0,Standard,3.1973684210526314,59.9,False,Average,Europe,2,Experimental
Martin Mayer,Pisa,1836,2016,Austria,3.0,,Haiti,82.0,False,False,False,High (>75%),3.0,Standard,3.388888888888889,69.4,True,Average,Europe,2,Experimental
Martin Mayer,Tumaco,1836,2016,Austria,3.25,,Colombia,74.0,False,False,False,Medium (60-75%),3.0,Standard,3.225,61.3,False,Good,Europe,0,Premium
Mast Brothers,Guatemala,1450,2015,USA,3.0,,Guatemala,76.0,False,False,False,High (>75%),3.125,Standard,3.321428571428572,66.1,True,Average,North America,0,Premium
Mast Brothers,Tanzania,1450,2015,USA,3.25,,Tanzania,74.0,False,False,False,Medium (60-75%),3.125,Standard,3.2058823529411766,60.3,False,Good,North America,0,Premium
Mast Brothers,French Laundry 20Th Anniversary,1359,2014,USA,3.75,Blend,"Peru, Belize",75.0,False,False,True,Medium (60-75%),3.125,Standard,3.75,87.5,True,Outstanding,North America,0,Premium
Mast Brothers,Shake Shack,959,2012,USA,3.5,Blend,"Peru, Mad., Dom. Rep.",73.0,False,False,True,Medium (60-75%),3.125,Standard,3.5,75.0,True,Good,North America,0,Premium
Mast Brothers,Madagascar,999,2012,USA,2.5,Trinitario,Unknown,72.0,False,False,False,Medium (60-75%),3.125,Standard,2.5,25.0,False,Below Average,North America,2,Experimental
Mast Brothers,Chuao,999,2012,USA,2.75,Trinitario,Venezuela,73.0,False,False,False,Medium (60-75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Mast Brothers,Brooklyn Blend,672,2011,USA,3.5,,,72.0,False,False,True,Medium (60-75%),3.125,Standard,,,False,Good,North America,1,Mass Market
Mast Brothers,"Chuao, Med. Roast",701,2011,USA,3.0,Trinitario,Venezuela,76.0,False,False,False,High (>75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Mast Brothers,"Chuao, Dark Roast",709,2011,USA,3.0,Trinitario,Venezuela,70.0,False,False,False,Medium (60-75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America,1,Mass Market
Mast Brothers,"Chuao, Light Roast",713,2011,USA,2.75,Trinitario,Venezuela,81.0,False,False,False,High (>75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Mast Brothers,Moho River,773,2011,USA,3.5,Trinitario,Belize,70.0,False,False,True,Medium (60-75%),3.125,Standard,3.2346938775510203,61.7,False,Good,North America,1,Mass Market
Mast Brothers,Papua New Guinea,777,2011,USA,2.75,,Papua New Guinea,71.0,False,False,False,Medium (60-75%),3.125,Standard,3.2916666666666665,64.6,True,Average,North America,2,Experimental
Mast Brothers,San Martin,777,2011,USA,3.0,,Peru,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.137878787878788,56.9,False,Average,North America,2,Experimental
Mast Brothers,Conacado,777,2011,USA,3.25,,Dominican Republic,73.0,False,False,False,Medium (60-75%),3.125,Standard,3.2063253012048194,60.3,False,Good,North America,1,Mass Market
Mast Brothers,"La Red De Guanconejo, N. Highlands Coop",777,2011,USA,3.75,,Dominican Republic,74.0,False,False,True,Medium (60-75%),3.125,Standard,3.2063253012048194,60.3,False,Outstanding,North America,1,Mass Market
Mast Brothers,Patanemo,572,2010,USA,2.75,Criollo,Venezuela,81.0,False,False,False,High (>75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Mast Brothers,Ocumare De La Costa,572,2010,USA,3.0,,Venezuela,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Mast Brothers,"Dominican Republic, Coop",572,2010,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.125,Standard,3.2063253012048194,60.3,False,Good,North America,1,Mass Market
Matale,"Malekula P., 2013",1177,2013,Australia,3.5,Trinitario,Vanuatu,72.0,False,False,True,Medium (60-75%),3.8125,Elite,3.25,62.5,True,Good,Asia-Pacific,0,Premium
Matale,"Somia, 2013",1177,2013,Australia,4.0,Trinitario,Madagascar,68.0,False,False,True,Medium (60-75%),3.8125,Elite,3.2655172413793103,63.3,True,Outstanding,Asia-Pacific,0,Premium
Matale,"Kulili P., 2013",1177,2013,Australia,4.0,Trinitario,Papua New Guinea,74.0,False,False,True,Medium (60-75%),3.8125,Elite,3.2916666666666665,64.6,True,Outstanding,Asia-Pacific,0,Premium
Matale,Blend,1181,2013,Australia,3.75,Trinitario,"Png, Vanuatu, Mad",70.0,False,False,True,Medium (60-75%),3.8125,Elite,3.75,87.5,True,Outstanding,Asia-Pacific,0,Premium
Maverick,Maya Mountain,1367,2014,USA,3.25,Trinitario,Belize,70.0,False,False,False,Medium (60-75%),3.3125,Standard,3.2346938775510203,61.7,False,Good,North America,0,Premium
Maverick,Elvesia,1367,2014,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.3125,Standard,3.2063253012048194,60.3,False,Good,North America,0,Premium
Maverick,Tumbes,1430,2014,USA,3.25,Criollo,Peru,82.0,False,False,False,High (>75%),3.3125,Standard,3.137878787878788,56.9,False,Good,North America,2,Experimental
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,USA,3.5,Criollo,Peru,63.0,False,False,True,Medium (60-75%),3.3125,Standard,3.137878787878788,56.9,False,Good,North America,0,Premium
Mayacama,Hispaniola,1728,2016,USA,3.0,,Dominican Republic,72.0,False,False,False,Medium (60-75%),3.0,Standard,3.2063253012048194,60.3,False,Average,North America,0,Premium
Meadowlands,Bolivia,1287,2014,USA,2.5,,Bolivia,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.1973684210526314,59.9,False,Below Average,North America,2,Experimental
Meadowlands,Venezuela,1287,2014,USA,2.75,,Venezuela,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.2453271028037385,62.3,True,Average,North America,0,Premium
Meadowlands,Belize,1287,2014,USA,3.0,Trinitario,Belize,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.2346938775510203,61.7,False,Average,North America,0,Premium
Meadowlands,"Nicaragua, W/ Inbs",1291,2014,USA,3.0,,Nicaragua,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.2,60.0,False,Average,North America,0,Premium
Meadowlands,Dominican Republic,1291,2014,USA,3.5,,Dominican Republic,70.0,False,False,True,Medium (60-75%),2.95,Low-Rated,3.2063253012048194,60.3,False,Good,North America,0,Premium
Menakao (Aka Cinagra),Madagascar,837,2012,Madagascar,2.5,Trinitario,Madagascar,80.0,False,False,False,High (>75%),2.5,Low-Rated,3.2655172413793103,63.3,True,Below Average,Africa,2,Experimental
Menakao (Aka Cinagra),Madagascar,841,2012,Madagascar,2.5,Trinitario,Madagascar,72.0,False,False,False,Medium (60-75%),2.5,Low-Rated,3.2655172413793103,63.3,True,Below Average,Africa,2,Experimental
Mesocacao,El Salvador,1494,2015,Honduras,2.75,,El Salvador,80.0,False,False,False,High (>75%),3.208333333333333,Standard,2.875,43.8,False,Average,Central America,2,Experimental
