company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier
Vanleer (Barry Callebaut),Manhattan,963,2012,USA,2.5,Forastero,Ghana,72.0,False,False
Vanleer (Barry Callebaut),Napa,963,2012,USA,2.75,Forastero,Ghana,65.0,False,False
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,Madagascar,2.75,Trinitario,Madagascar,72.0,False,False
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,Madagascar,2.75,Trinitario,Madagascar,76.0,False,False
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,Madagascar,2.75,Trinitario,Madagascar,80.0,False,False
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,Madagascar,3.0,Trinitario,Madagascar,70.0,False,False
Vao Vao (Chocolaterie Robert),Madagascar W/ Nibs,404,2009,Madagascar,3.0,Trinitario,Madagascar,68.0,False,False
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,Madagascar,3.25,Trinitario,Madagascar,64.0,False,False
Vicuna,Palos Blancos,1470,2015,USA,3.25,,Bolivia,70.0,False,False
Vicuna,Palos Blancos + Nibs,1470,2015,USA,3.25,,Bolivia,70.0,False,False
Videri,Dominican Republic,1211,2014,USA,3.25,,Dominican Republic,90.0,False,False
Videri,Trinidad,1211,2014,USA,3.5,Trinitario,Trinidad,75.0,False,False
Videri,Mindo,1227,2014,USA,3.5,,Ecuador,75.0,False,False
Videri,Dark,1117,2013,USA,3.75,,Central And S. America,90.0,False,False
Videri,Classic,991,2012,USA,3.25,,Central And S. America,70.0,False,False
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, Mocay",951,2012,France,3.5,Trinitario,Vietnam,70.0,False,False
Vintage Plantations,San Martin,1205,2014,USA,3.0,,Peru,75.0,False,False
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,USA,2.0,Forastero (Arriba),Ecuador,100.0,False,True
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,USA,2.0,Forastero (Arriba),Ecuador,90.0,False,False
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,USA,3.0,Forastero (Arriba),Ecuador,75.0,False,False
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,USA,3.0,Forastero (Arriba),Ecuador,65.0,False,False
Violet Sky,Sambirano Valley,1458,2015,USA,2.75,Trinitario,Madagascar,77.0,False,False
Violet Sky,Moho River Valley,1458,2015,USA,3.0,"Criollo, Trinitario",Belize,77.0,False,False
Violet Sky,Cuyagua,1458,2015,USA,3.0,Criollo,Venezuela,77.0,False,False
Violet Sky,Peru,1458,2015,USA,3.25,"Criollo, Trinitario",Peru,77.0,False,False
Violet Sky,Cahabon,1502,2015,USA,2.75,Trinitario,Guatemala,77.0,False,False
Vivra,Peru,1720,2016,USA,2.5,,Peru,70.0,False,False
Vivra,Ocumare,1720,2016,USA,2.5,,Venezuela,70.0,False,False
Vivra,Dominican Republic,1724,2016,USA,3.0,,Dominican Republic,70.0,False,False
Wellington Chocolate Factory,Conacado,1756,2016,New Zealand,3.5,Trinitario,Dominican Republic,70.0,False,False
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,New Zealand,3.5,,Peru,70.0,False,False
Whittakers,Ghana,733,2011,New Zealand,2.5,Forastero,Ghana,72.0,False,False
Wilkie'S Organic,Amazonas,1169,2013,Ireland,2.5,Criollo,Peru,75.0,False,False
Wilkie'S Organic,Amazonas,1169,2013,Ireland,2.75,Criollo,Peru,89.0,False,False
Wilkie'S Organic,Tumbes,1169,2013,Ireland,3.25,Criollo,Peru,75.0,False,False
Wilkie'S Organic,Amazonas W/ Nibs,1173,2013,Ireland,2.75,Criollo,Peru,75.0,False,False
Willie'S Cacao,Los Llanos,1848,2016,U.K.,4.0,,Colombia,70.0,False,False
Willie'S Cacao,Los Llanos,1227,2014,U.K.,3.0,Trinitario,Colombia,88.0,False,False
Willie'S Cacao,"Java, Indonesian Black",1109,2013,U.K.,2.25,,Indonesia,100.0,False,True
Willie'S Cacao,Sambirano,593,2010,U.K.,3.0,Trinitario,Madagascar,71.0,False,False
Willie'S Cacao,Hacienda Las Trincheras,593,2010,U.K.,3.5,,Venezuela,72.0,False,False
Willie'S Cacao,Java,593,2010,U.K.,3.75,,Indonesia,69.0,False,False
Willie'S Cacao,San Martin,457,2009,U.K.,3.0,,Peru,70.0,False,False
Willie'S Cacao,Rio Caribe,457,2009,U.K.,3.25,Trinitario,Venezuela,72.0,False,False
Wm,"Guasare, Zulia Prov., 2015, Batch 124",1912,2016,USA,3.0,Criollo,Venezuela,74.0,False,False
Wm,"Wild Beniano, 2016, Batch 128, Heirloom",1912,2016,USA,3.5,,Bolivia,76.0,False,False
Wm,"Ghana, 2013, Batch 129",1916,2016,USA,3.75,,Ghana,75.0,False,False
Woodblock,"Maranon, Cajamarca",1243,2014,USA,3.0,Forastero (Nacional),Peru,70.0,False,False
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,USA,3.25,,Ecuador,70.0,False,False
Woodblock,Gran Couva,1042,2013,USA,3.5,Trinitario,Trinidad,70.0,False,False
Woodblock,Ecuador,825,2012,USA,2.5,,Ecuador,70.0,False,False
Woodblock,Costa Rica,825,2012,USA,3.0,,Costa Rica,70.0,False,False
Woodblock,Sambirano,951,2012,USA,3.25,Trinitario,Madagascar,70.0,False,False
Woodblock,Ocumare,741,2011,USA,4.0,,Venezuela,70.0,False,False
Woodblock,La Red,769,2011,USA,3.5,,Dominican Republic,70.0,False,False
Xocolat,Hispaniola,1057,2013,Dominican Republic,3.0,,Dominican Republic,66.0,False,False
Xocolla,"Sambirano, Batch 170102",1948,2017,USA,2.75,,Madagascar,70.0,False,False
Xocolla,"Hispaniola, Batch 170104",1948,2017,USA,2.5,,Dominican Republic,70.0,False,False
Zak'S,"Papua New Guinea, Batch 2",1574,2015,USA,3.0,,Papua New Guinea,70.0,False,False
Zak'S,"Dominican Republic, Batch D2",1578,2015,USA,3.25,,Dominican Republic,70.0,False,False
Zak'S,"Madagascar, Batch 2",1578,2015,USA,3.25,Trinitario,Madagascar,70.0,False,False
Zak'S,"Peru, Batch 1",1578,2015,USA,3.25,,Peru,70.0,False,False
Zak'S,"Belize, Batch 2",1578,2015,USA,3.5,Trinitario,Belize,70.0,False,False
Zak'S,"House Blend, Batch 2",1582,2015,USA,3.0,,,60.0,False,False
Zart Pralinen,"Millot P., Ambanja",1820,2016,Austria,3.5,"Criollo, Trinitario",Madagascar,70.0,False,False
Zart Pralinen,Unocace,1824,2016,Austria,2.75,Nacional (Arriba),Ecuador,70.0,False,False
Zart Pralinen,San Juan Estate,1824,2016,Austria,2.75,Trinitario,Trinidad,85.0,False,False
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,Austria,3.0,"Criollo, Trinitario",Tanzania,85.0,False,False
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,Austria,3.5,"Criollo, Trinitario",Tanzania,70.0,False,False
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,Austria,3.5,Trinitario,Trinidad,78.0,False,False
Zokoko,Guadalcanal,1716,2016,Australia,3.75,,Solomon Islands,78.0,False,False
Zokoko,Goddess Blend,1780,2016,Australia,3.25,,,65.0,False,False
Zokoko,Alto Beni,697,2011,Australia,3.5,,Bolivia,68.0,False,False
Zokoko,Tokiala,701,2011,Australia,3.5,Trinitario,Papua New Guinea,66.0,False,False
Zokoko,"Tranquilidad, Baures",701,2011,Australia,3.75,,Bolivia,72.0,False,False
Zotter,Raw,1205,2014,Austria,2.75,,,80.0,False,False
Zotter,"Bocas Del Toro, Cocabo Co-Op",801,2012,Austria,3.5,,Panama,72.0,False,False
Zotter,Amazonas Frucht,801,2012,Austria,3.5,,,65.0,False,False
Zotter,"Satipo Pangoa Region, 16Hr Conche",875,2012,Austria,3.0,Criollo (Amarru),Peru,70.0,False,False
Zotter,"Satipo Pangoa Region, 20Hr Conche",875,2012,Austria,3.5,Criollo (Amarru),Peru,70.0,False,False
Zotter,"Loma Los Pinos, Yacao Region, D.R.",875,2012,Austria,3.75,,Dominican Republic,62.0,False,False
Zotter,El Oro,879,2012,Austria,3.0,Forastero (Nacional),Ecuador,75.0,False,False
Zotter,Huiwani Coop,879,2012,Austria,3.0,"Criollo, Trinitario",Papua New Guinea,75.0,False,False
Zotter,El Ceibo Coop,879,2012,Austria,3.25,,Bolivia,90.0,False,False
Zotter,Santo Domingo,879,2012,Austria,3.75,,Dominican Republic,70.0,False,False
Zotter,"Kongo, Highlands",883,2012,Austria,3.25,Forastero,Dr Congo,68.0,False,False
Zotter,"Indianer, Raw",883,2012,Austria,3.5,,,58.0,False,False
Zotter,Peru,647,2011,Austria,3.75,,Peru,70.0,False,False
Zotter,Congo,749,2011,Austria,3.0,Forastero,Dr Congo,65.0,False,False
Zotter,Kerala State,749,2011,Austria,3.5,Forastero,India,65.0,False,False
Zotter,Kerala State,781,2011,Austria,3.25,,India,62.0,False,False
Zotter,"Brazil, Mitzi Blue",486,2010,Austria,3.0,,Brazil,65.0,False,False
